Date,Close
10/31/2018 16:00,32.77
11/1/2018 16:00,35.59
11/2/2018 16:00,36.8
11/5/2018 16:00,36.32
11/6/2018 16:00,35.06
11/7/2018 16:00,38.85
11/8/2018 16:00,37.7
11/9/2018 16:00,36.37
11/12/2018 16:00,36.17
11/13/2018 16:00,36.48
11/14/2018 16:00,34.76
11/15/2018 16:00,36.39
11/16/2018 16:00,37.16
11/19/2018 16:00,34.04
11/20/2018 16:00,32.73
11/21/2018 16:00,35.06
11/23/2018 13:00,35.66
11/26/2018 16:00,36.48
11/27/2018 16:00,36.32
11/28/2018 16:00,37.62
11/29/2018 16:00,38.72
11/30/2018 16:00,38.33
12/3/2018 16:00,39.84
12/4/2018 16:00,36.34
12/6/2018 16:00,35.92
12/7/2018 16:00,35.06
12/10/2018 16:00,35.3
12/11/2018 16:00,35.71
12/12/2018 16:00,36.38
12/13/2018 16:00,33.44
12/14/2018 16:00,32.69
12/17/2018 16:00,31.58
12/18/2018 16:00,29.54
12/19/2018 16:00,28.86
12/20/2018 16:00,27.42
12/21/2018 16:00,22.73
12/24/2018 13:00,24.42
12/26/2018 16:00,26.31
12/27/2018 16:00,26.41
12/28/2018 16:00,26.75
12/31/2018 16:00,28.57
1/2/2019 16:00,29.87
1/3/2019 16:00,28.02
1/4/2019 16:00,30.27
1/7/2019 16:00,34.22
1/8/2019 16:00,34.01
1/9/2019 16:00,36.73
1/10/2019 16:00,34.57
1/11/2019 16:00,35.15
1/14/2019 16:00,34.15
1/15/2019 16:00,35.39
1/16/2019 16:00,35.4
1/17/2019 16:00,35.88
1/18/2019 16:00,37.13
1/22/2019 16:00,33.08
1/23/2019 16:00,31.4
1/24/2019 16:00,32.29
1/25/2019 16:00,33.2
1/28/2019 16:00,31.17
1/29/2019 16:00,30.97
1/30/2019 16:00,32.24
1/31/2019 16:00,32.43
2/1/2019 16:00,31.92
2/4/2019 16:00,32.58
2/5/2019 16:00,32.44
2/6/2019 16:00,32.63
2/7/2019 16:00,29.78
2/8/2019 16:00,30.39
2/11/2019 16:00,31.13
2/12/2019 16:00,31.64
2/13/2019 16:00,31.11
2/14/2019 16:00,30.93
2/15/2019 16:00,31.52
2/19/2019 16:00,32.41
2/20/2019 16:00,31.99
2/21/2019 16:00,31.18
2/22/2019 16:00,31.67
2/25/2019 16:00,39.65
2/26/2019 16:00,36.2
2/27/2019 16:00,36.73
2/28/2019 16:00,35.39
3/1/2019 16:00,39.97
3/4/2019 16:00,39.92
3/5/2019 16:00,40.87
3/6/2019 16:00,38.39
3/7/2019 16:00,38.7
3/8/2019 16:00,37.7
3/11/2019 16:00,39.04
3/12/2019 16:00,39.41
3/13/2019 16:00,39.43
3/14/2019 16:00,38.55
3/15/2019 16:00,38.64
3/18/2019 16:00,37.88
3/19/2019 16:00,37.24
3/20/2019 16:00,37.1
3/21/2019 16:00,37.86
3/22/2019 16:00,35.59
3/25/2019 16:00,34.19
3/26/2019 16:00,34.83
3/27/2019 16:00,34.21
3/28/2019 16:00,34.93
3/29/2019 16:00,35.72
4/1/2019 16:00,35.45
4/2/2019 16:00,37.9
4/3/2019 16:00,38.24
4/4/2019 16:00,38.15
4/5/2019 16:00,38.42
4/8/2019 16:00,38.67
4/9/2019 16:00,37.68
4/10/2019 16:00,38.82
4/11/2019 16:00,37.51
4/12/2019 16:00,37.91
4/15/2019 16:00,37.15
4/16/2019 16:00,39.08
4/17/2019 16:00,36.43
4/18/2019 16:00,36.26
4/22/2019 16:00,37.25
4/23/2019 16:00,38.68
4/24/2019 16:00,38.57
4/25/2019 16:00,39.56
4/26/2019 16:00,41.02
4/29/2019 16:00,40.28
4/30/2019 16:00,40.19
5/1/2019 16:00,38.82
5/2/2019 16:00,40.28
5/3/2019 16:00,40.57
5/6/2019 16:00,42.09
5/7/2019 16:00,39.16
5/8/2019 16:00,39.86
5/9/2019 16:00,39.99
5/10/2019 16:00,40.59
5/13/2019 16:00,37.75
5/14/2019 16:00,37.62
5/15/2019 16:00,38.67
5/16/2019 16:00,39.44
5/17/2019 16:00,38.83
5/20/2019 16:00,37.69
5/21/2019 16:00,39.43
5/22/2019 16:00,38.82
5/23/2019 16:00,36.81
5/24/2019 16:00,37
5/28/2019 16:00,36.72
5/29/2019 16:00,36.86
5/30/2019 16:00,36.59
5/31/2019 16:00,35.57
6/3/2019 16:00,35.99
6/4/2019 16:00,37.26
6/5/2019 16:00,37.53
6/6/2019 16:00,37.25
6/7/2019 16:00,42.88
6/10/2019 16:00,44.38
6/11/2019 16:00,43.52
6/12/2019 16:00,43.53
6/13/2019 16:00,44.26
6/14/2019 16:00,43.27
6/17/2019 16:00,47.07
6/18/2019 16:00,48.2
6/19/2019 16:00,46.95
6/20/2019 16:00,44.35
6/21/2019 16:00,45.41
6/24/2019 16:00,43.35
6/25/2019 16:00,43.98
6/26/2019 16:00,43.92
6/27/2019 16:00,45.36
6/28/2019 16:00,47.1
7/1/2019 16:00,47.71
7/2/2019 16:00,46.89
7/3/2019 13:00,47.9
7/5/2019 16:00,47.59
7/8/2019 16:00,47.31
7/9/2019 16:00,48.03
7/10/2019 16:00,49.83
7/11/2019 16:00,49.18
7/12/2019 16:00,49.11
7/15/2019 16:00,49.28
7/16/2019 16:00,48.5
7/17/2019 16:00,49.24
7/18/2019 16:00,49.72
7/19/2019 16:00,49.04
7/22/2019 16:00,49.39
7/23/2019 16:00,49.11
7/24/2019 16:00,49.14
7/25/2019 16:00,49.66
7/26/2019 16:00,51.92
7/29/2019 16:00,51.32
7/30/2019 16:00,50.72
7/31/2019 16:00,50.69
8/1/2019 16:00,52.56
8/2/2019 16:00,49.89
8/5/2019 16:00,45
8/6/2019 16:00,47.5
8/7/2019 16:00,48
8/8/2019 16:00,49.05
8/9/2019 16:00,50
8/12/2019 16:00,48.94
8/13/2019 16:00,47.27
8/14/2019 16:00,46.27
8/15/2019 16:00,46.1
8/16/2019 16:00,47.55
8/19/2019 16:00,48.58
8/20/2019 16:00,48.52
8/21/2019 16:00,48.98
8/22/2019 16:00,48.86
8/23/2019 16:00,46.63
8/26/2019 16:00,46.71
8/27/2019 16:00,44.64
8/28/2019 16:00,46.09
8/29/2019 16:00,46.74
8/30/2019 16:00,46.21
9/3/2019 16:00,44.82
9/4/2019 16:00,45.48
9/5/2019 16:00,46.89
9/6/2019 16:00,45.79
9/9/2019 16:00,45.43
9/10/2019 16:00,46.2
9/11/2019 16:00,47.87
9/12/2019 16:00,48.04
9/13/2019 16:00,47.67
9/16/2019 16:00,49.67
9/17/2019 16:00,49.22
9/18/2019 16:00,49.4
9/19/2019 16:00,47.51
9/20/2019 16:00,48.33
9/23/2019 16:00,47.7
9/24/2019 16:00,45.95
9/25/2019 16:00,45.06
9/26/2019 16:00,42.45
9/27/2019 16:00,42.36
9/30/2019 16:00,40.99
10/1/2019 16:00,38.53
10/2/2019 16:00,39.09
10/3/2019 16:00,38.79
10/4/2019 16:00,39.64
10/7/2019 16:00,41.08
10/8/2019 16:00,37.36
10/9/2019 16:00,36.73
10/10/2019 16:00,36.81
10/11/2019 16:00,36.96
10/14/2019 16:00,36.68
10/15/2019 16:00,37.96
10/16/2019 16:00,37.75
10/17/2019 16:00,37.91
10/18/2019 16:00,37.91
10/21/2019 16:00,40.05
10/22/2019 16:00,39
10/23/2019 16:00,39.23
10/24/2019 16:00,39.77
10/25/2019 16:00,39.85
10/28/2019 16:00,44.85
10/29/2019 16:00,48.92
10/30/2019 16:00,52.04
10/31/2019 16:00,50.37
11/1/2019 16:00,50.89
11/4/2019 16:00,48.78
11/5/2019 16:00,47.22
11/6/2019 16:00,48.45
11/7/2019 16:00,49.01
11/8/2019 16:00,50.54
11/11/2019 16:00,50.91
11/12/2019 16:00,53.58
11/13/2019 16:00,55
11/14/2019 16:00,55.06
11/15/2019 16:00,56.87
11/18/2019 16:00,58.53
11/19/2019 16:00,68.46
11/20/2019 16:00,67.42
11/21/2019 16:00,59.39
11/22/2019 16:00,62.2
11/25/2019 16:00,65.67
11/26/2019 16:00,68.76
11/27/2019 16:00,68.11
11/29/2019 13:00,71.65
12/2/2019 16:00,68.62
12/3/2019 16:00,73.13
12/4/2019 16:00,72.1
12/5/2019 16:00,70.71
12/6/2019 16:00,72.37
12/9/2019 16:00,67.45
12/10/2019 16:00,67.63
12/11/2019 16:00,65.65
12/12/2019 16:00,66.03
12/13/2019 16:00,65.36
12/16/2019 16:00,66.33
12/17/2019 16:00,65.95
12/18/2019 16:00,65.39
12/19/2019 16:00,65.14
12/20/2019 16:00,68.06
12/23/2019 16:00,67.88
12/24/2019 13:00,67.23
12/26/2019 16:00,66.75
12/27/2019 16:00,66.01
12/30/2019 16:00,61.84
12/31/2019 16:00,60.91
1/2/2020 16:00,59.32
1/3/2020 16:00,59.44
1/6/2020 16:00,59.95
1/7/2020 16:00,60.35
1/8/2020 16:00,62.53
1/9/2020 16:00,61.9
1/10/2020 16:00,59.9
1/13/2020 16:00,58.99
1/14/2020 16:00,59.68
1/15/2020 16:00,59.56
1/16/2020 16:00,59.63
1/17/2020 16:00,58.33
1/21/2020 16:00,58.12
1/22/2020 16:00,58.39
1/23/2020 16:00,56.57
1/24/2020 16:00,54.75
1/27/2020 16:00,53.59
1/28/2020 16:00,55.34
1/29/2020 16:00,54.2
1/30/2020 16:00,52.42
1/31/2020 16:00,51.95
2/3/2020 16:00,52.71
2/4/2020 16:00,53.48
2/5/2020 16:00,54.84
2/6/2020 16:00,54.33
2/7/2020 16:00,52.32
2/10/2020 16:00,56.62
2/11/2020 16:00,57
2/12/2020 16:00,57.75
2/13/2020 16:00,58.12
2/14/2020 16:00,55.8
2/18/2020 16:00,55.69
2/19/2020 16:00,58.11
2/20/2020 16:00,56.76
2/21/2020 16:00,53.03
2/24/2020 16:00,51.96
2/25/2020 16:00,49.89
2/26/2020 16:00,50.88
2/27/2020 16:00,49.44
2/28/2020 16:00,53.45
3/2/2020 16:00,53.35
3/3/2020 16:00,51.15
3/4/2020 16:00,53.26
3/5/2020 16:00,53.41
3/6/2020 16:00,50.86
3/9/2020 16:00,44.3
3/10/2020 16:00,44.67
3/11/2020 16:00,43.28
3/12/2020 16:00,38.12
3/13/2020 16:00,37.64
3/16/2020 16:00,33.68
3/17/2020 16:00,37
3/18/2020 16:00,38.47
3/19/2020 16:00,39.57
3/20/2020 16:00,38.96
3/23/2020 16:00,39.54
3/24/2020 16:00,42.66
3/25/2020 16:00,41.78
3/26/2020 16:00,43.99
3/27/2020 16:00,41.82
3/30/2020 16:00,44.29
3/31/2020 16:00,42.41
4/1/2020 16:00,38.5
4/2/2020 16:00,39.51
4/3/2020 16:00,39.38
4/6/2020 16:00,42.17
4/7/2020 16:00,41.29
4/8/2020 16:00,44.38
4/9/2020 16:00,45.75
4/13/2020 16:00,46.01
4/14/2020 16:00,48.39
4/15/2020 16:00,48.13
4/16/2020 16:00,49.51
4/17/2020 16:00,51.42
4/20/2020 16:00,53.46
4/21/2020 16:00,50.9
4/22/2020 16:00,52.4
4/23/2020 16:00,52.48
4/24/2020 16:00,54.01
4/27/2020 16:00,55
4/28/2020 16:00,52.52
4/29/2020 16:00,52
4/30/2020 16:00,49.2
5/1/2020 16:00,48.46
5/4/2020 16:00,50
5/5/2020 16:00,52
5/6/2020 16:00,52.33
5/7/2020 16:00,53.49
5/8/2020 16:00,53.84
5/11/2020 16:00,61.29
5/12/2020 16:00,59.55
5/13/2020 16:00,57.37
5/14/2020 16:00,55.88
5/15/2020 16:00,61.09
5/18/2020 16:00,63.98
5/19/2020 16:00,63.56
5/20/2020 16:00,66.79
5/21/2020 16:00,67.78
5/22/2020 16:00,69.94
5/26/2020 16:00,66.34
5/27/2020 16:00,63.93
5/28/2020 16:00,62.31
5/29/2020 16:00,64.58
6/1/2020 16:00,66.59
6/2/2020 16:00,68.36
6/3/2020 16:00,64.95
6/4/2020 16:00,63.67
6/5/2020 16:00,62.26
6/8/2020 16:00,60.53
6/9/2020 16:00,63.26
6/10/2020 16:00,63.03
6/11/2020 16:00,59.7
6/12/2020 16:00,59.89
6/15/2020 16:00,62.45
6/16/2020 16:00,66.27
6/17/2020 16:00,66.33
6/18/2020 16:00,67.34
6/19/2020 16:00,69.08
6/22/2020 16:00,72.02
6/23/2020 16:00,75.37
6/24/2020 16:00,73.09
6/25/2020 16:00,76.05
6/26/2020 16:00,74.04
6/29/2020 16:00,75.05
6/30/2020 16:00,73.49
7/1/2020 16:00,78.5
7/2/2020 16:00,79.7
7/6/2020 16:00,84.11
7/7/2020 16:00,91.41
7/8/2020 16:00,94.17
7/9/2020 16:00,94.02
7/10/2020 16:00,89.47
7/13/2020 16:00,86.23
7/14/2020 16:00,90.91
7/15/2020 16:00,93.32
7/16/2020 16:00,91.32
7/17/2020 16:00,92.35
7/20/2020 16:00,95.3
7/21/2020 16:00,93.55
7/22/2020 16:00,92.97
7/23/2020 16:00,90.8
7/24/2020 16:00,90.35
7/27/2020 16:00,92.12
7/28/2020 16:00,86.4
7/29/2020 16:00,85.53
7/30/2020 16:00,86.36
7/31/2020 16:00,85.46
8/3/2020 16:00,92.5
8/4/2020 16:00,94.57
8/5/2020 16:00,94.51
8/6/2020 16:00,92.94
8/7/2020 16:00,89.81
8/10/2020 16:00,90.77
8/11/2020 16:00,89.45
8/12/2020 16:00,91.31
8/13/2020 16:00,91.74
8/14/2020 16:00,89.5
8/17/2020 16:00,91.65
8/18/2020 16:00,94.92
8/19/2020 16:00,100.64
8/20/2020 16:00,91.76
8/21/2020 16:00,90.46
8/24/2020 16:00,86.59
8/25/2020 16:00,88.92
8/26/2020 16:00,88.91
8/27/2020 16:00,89.42
8/28/2020 16:00,90.71
8/31/2020 16:00,93.46
9/1/2020 16:00,93.42
9/2/2020 16:00,93.93
9/3/2020 16:00,85.69
9/4/2020 16:00,82.02
9/8/2020 16:00,81.46
9/9/2020 16:00,85.25
9/10/2020 16:00,81.8
9/11/2020 16:00,79.98
9/14/2020 16:00,84.71
9/15/2020 16:00,84.93
9/16/2020 16:00,85.63
9/17/2020 16:00,85.14
9/18/2020 16:00,85.9
9/21/2020 16:00,85.13
9/22/2020 16:00,88.81
9/23/2020 16:00,84.69
9/24/2020 16:00,83.31
9/25/2020 16:00,84.09
9/28/2020 16:00,83.69
9/29/2020 16:00,84.99
9/30/2020 16:00,83.64
10/1/2020 16:00,83.34
10/2/2020 16:00,79.67
10/5/2020 16:00,86.75
10/6/2020 16:00,87.72
10/7/2020 16:00,97.68
10/8/2020 16:00,95.39
10/9/2020 16:00,98.26
10/12/2020 16:00,99.4
10/13/2020 16:00,103.06
10/14/2020 16:00,101.37
10/15/2020 16:00,99.89
10/16/2020 16:00,109.83
10/19/2020 16:00,107.72
10/20/2020 16:00,106.7
10/21/2020 16:00,92.22
10/22/2020 16:00,90.16
10/23/2020 16:00,92.65
10/26/2020 16:00,94.13
10/27/2020 16:00,98.12
10/28/2020 16:00,94.71
10/29/2020 16:00,96.35
10/30/2020 16:00,91.82
11/2/2020 16:00,86.16
11/3/2020 16:00,86.82
11/4/2020 16:00,95.51
11/5/2020 16:00,103.34
11/6/2020 16:00,102.66
11/9/2020 16:00,99.65
11/10/2020 16:00,98.7
11/11/2020 16:00,100.64
11/12/2020 16:00,101.77
11/13/2020 16:00,103.96
11/16/2020 16:00,106.76
11/17/2020 16:00,108.57
11/18/2020 16:00,106.75
11/19/2020 16:00,109.24
11/20/2020 16:00,109.7
11/23/2020 16:00,110
11/24/2020 16:00,109.99
11/25/2020 16:00,110
11/27/2020 13:00,121.55
11/30/2020 16:00,126.92
12/1/2020 16:00,129.58
12/2/2020 16:00,131.54
12/3/2020 16:00,140.46
12/4/2020 16:00,147.54
12/7/2020 16:00,149.72
12/8/2020 16:00,146.47
12/9/2020 16:00,146.63
12/10/2020 16:00,154.26
12/11/2020 16:00,148.41
12/14/2020 16:00,150.06
12/15/2020 16:00,149.97
12/16/2020 16:00,146.61
12/17/2020 16:00,149.13
12/18/2020 16:00,148.61
12/21/2020 16:00,166.84
12/22/2020 16:00,170.08
12/23/2020 16:00,173.23
12/24/2020 13:00,168.5
12/28/2020 16:00,168.93
12/29/2020 16:00,157.83
12/30/2020 16:00,161.57
12/31/2020 16:00,153.11
1/4/2021 16:00,158.01
1/5/2021 16:00,160.62
1/6/2021 16:00,163.85
1/7/2021 16:00,194.43
1/8/2021 16:00,193.82
1/11/2021 16:00,188.88
1/12/2021 16:00,190.34
1/13/2021 16:00,193.84
1/14/2021 16:00,210.04
1/15/2021 16:00,199.88
1/19/2021 16:00,198.29
1/20/2021 16:00,189.77
1/21/2021 16:00,185.1
1/22/2021 16:00,188.49
1/25/2021 16:00,181.24
1/26/2021 16:00,169.53
1/27/2021 16:00,163.95
1/28/2021 16:00,167.42
1/29/2021 16:00,165.7
2/1/2021 16:00,165.68
2/2/2021 16:00,168.15
2/3/2021 16:00,164.5
2/4/2021 16:00,167.79
2/5/2021 16:00,168.81
2/8/2021 16:00,169.23
2/9/2021 16:00,167.55
2/10/2021 16:00,160.2
2/11/2021 16:00,159.05
2/12/2021 16:00,161.05
2/16/2021 16:00,155.32
2/17/2021 16:00,150.03
2/18/2021 16:00,146.66
2/19/2021 16:00,148.98
2/22/2021 16:00,138.56
2/23/2021 16:00,135.3
2/24/2021 16:00,133.52
2/25/2021 16:00,127.28
2/26/2021 16:00,125.69
3/1/2021 16:00,130.25
3/2/2021 16:00,129.77
3/3/2021 16:00,119.08
3/4/2021 16:00,115.49
3/5/2021 16:00,114.65
3/8/2021 16:00,113.62
3/9/2021 16:00,125.63
3/10/2021 16:00,124.15
3/11/2021 16:00,133.88
3/12/2021 16:00,130.61
3/15/2021 16:00,133.6
3/16/2021 16:00,130.57
3/17/2021 16:00,131.1
3/18/2021 16:00,123.57
3/19/2021 16:00,129.61
3/22/2021 16:00,133
3/23/2021 16:00,126.49
3/24/2021 16:00,115.55
3/25/2021 16:00,114.6
3/26/2021 16:00,111.24
3/29/2021 16:00,110.72
3/30/2021 16:00,115.2
3/31/2021 16:00,121.85
4/1/2021 16:00,119.41
4/5/2021 16:00,121.99
4/6/2021 16:00,121.63
4/7/2021 16:00,118.53
4/8/2021 16:00,120.38
4/9/2021 16:00,115.74
4/12/2021 16:00,114.39
4/13/2021 16:00,120.88
4/14/2021 16:00,123.11
4/15/2021 16:00,123.85
4/16/2021 16:00,118.56
4/19/2021 16:00,115.04
4/20/2021 16:00,121.67
4/21/2021 16:00,124.93
4/22/2021 16:00,125.89
4/23/2021 16:00,126.55
4/26/2021 16:00,135.72
4/27/2021 16:00,133.04
4/28/2021 16:00,135.54
4/29/2021 16:00,131.88
4/30/2021 16:00,131.27
5/3/2021 16:00,122.81
5/4/2021 16:00,115.73
5/5/2021 16:00,113.9
5/6/2021 16:00,107.84
5/7/2021 16:00,107.7
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
